"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Países pobres muy endeudados (PPME)","HPC","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1062049067915","","","","","","","","","","19.0257164799472","","","","","","","","","","","","","","30.6490181779069","","","",
"Croacia","HRV","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","","","","","","","","","","","","","","","","","",
"Haití","HTI","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","18.9","","","","","","6.9","","","","6.7","","10.2","","","","","","18","","","","","28.1","","","","","","32","","","","","","34.5","","","","","34.3",
"Hungría","HUN","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","66.6","","","67","","","73","","74","76","","73.1","","","","","","","","","73.1","","","","","","","80.6","","","","","","","","","","","","","","","","61.6","","","","","","","","",
"Sólo BIRF","IBD","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.7593575433829","","","","","","","","","","66.1288059971521","","","","","","","","","","","","","","69.4773430390395","","","",
"BIRF y la AIF","IBT","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2212676316744","","","","","","","","","","58.5070962444509","","","","","","","","","","","","","","61.958497391581","","","",
"total de la AIF","IDA","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2523306640154","","","","","","","","","","28.9622018617946","","","","","","","","","","","","","","36.5449527676836","","","",
"mezcla de la AIF","IDB","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7476028626543","","","","","","","","","","29.1610235920285","","","","","","","","","","","","","","31.5109492058694","","","",
"Indonesia","IDN","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","8.6","","","26.3","","","31.2","","","","","","38.5","","47.7","","","","49.7","","53.1","54.7","54.2","54.2","57.4","55.4","55.4","54.8","52.5","54.2","60.3","56.7","57.9","57.9","61.4","61.4","60.6","61","61.3","61.9","62","61.6","61.5","59.4","60.9",
"Sólo AIF","IDX","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.288127004437","","","","","","","","","","28.8599714224128","","","","","","","","","","","","","","38.8340628000171","","","",
"Isla de Man","IMN","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2376327506","","","","","","","","","","60.6418708753","","","","","","","","","","61.4433776919","","","","","","","",
"India","IND","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","13.6","13.6","","","","","","","","","35.3","35.3","","","","","","","44.9","","","","","40.7","","","","","","48.2","46.9","","","53","53","54.4","56.3","","54.8","","","","","","","","53.5","",
"No clasificado","INX","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","","","","75","","89","64.8","","","","","","","","","","","","",
"Irán, República Islámica del","IRN","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","36","23","","","","","","","","","","","48.9","","49","64.6","67.8","70","72.8","73.7","72.9","","","73.8","","73.3","","","78.9","","","","","","77.4","","","","","","",
"Iraq","IRQ","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","14.5","","","","","","","","","","","","","","","13.7","","","","","","","","","","","43.5","","","","","","49.8","","","","","52.5","","","","","","",
"Islandia","ISL","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italia","ITA","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","78","","","","","","","","","","","","","","","","","62.7","","","","","","","","","","","","","","","","","65.1","","","","",
"Jamaica","JAM","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","38.3","","","54.9","","","","51.4","","","","","","54.6","","","","62","","","","65.9","","","","","69.1","69","","","","","","72.5","","","","","","","","",
"Jordania","JOR","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","26.1","","","","25.2","","","","","","","26","","26.5","","","","","40","","","","","","","52.6","","","","","55.8","","","","","57.1","","59.3","","","61.2","","","","","",
"Japón","JPN","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","42","","44.6","","55.5","","53","","52.1","","52.6","","59.3","","60.5","","60.4","","62.2","","","","","57.3","","62.8","64.5","56.3","","57.9","","64","","58.6","","56.6","60.4","54.1","","55.9","","","","52","54.3","","","","","","","","","54.7","39.8","","",
"Kazajstán","KAZ","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1","","","","66.1","","","","","","","50.7","","","","","51","","","","55.7","","",
"Kenya","KEN","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","7","","","","","","17","","","","","26.9","","","","32.7","","","","","39","","","","","39.3","","","","","","45.5","","","","","58","66.3","61.6","",
"Kirguistán","KGZ","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5","","","","","","","","","47.8","","","","","","36.3","","42","","","",
"Camboya","KHM","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6","","","21.8","","23.8","","","","","40","","","","","50.5","","","","56.3","","","",
"Kiribati","KIR","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9","","36.1","","","","21.5","","","","20","22.3","","","","","","","","",
"Saint Kitts y Nevis","KNA","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","40.6","","","","","","","","","","","","","","","","","","","","","","54","","54","","","","","","","","","",
"Corea, República de","KOR","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","16","20","","","","","24.5","","","34.9","","44.2","","","54.5","","","57.7","","","70.4","","","77.1","","","79.4","","","77.4","","","80.5","","","79.3","","","84.5","","80.2","79.6","","","80","","","77.1","","","79.6","","",
"Kuwait","KWT","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","39","","34.6","","","","","","","49.8","","50.2","","","52","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.5855956060464","","","","","","","","","","","","","","","","","","","","","","","","74.2333209219696","","","",
"República Democrática Popular Lao","LAO","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6","","20","","","","","32.2","","","","","38.4","","","","","","","49.8","","","","","",
"Líbano","LBN","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","","61.1","","","","62.7","","58","","58","","","","","54.5","","","","","","","","",
"Liberia","LBR","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4","","","","","","","","","","","","","","10","","","","","","","11.4","","","","","","20.2","","","31","",
"Libia","LBY","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2","","","","","","","","","","","","41.9","","","","","","","","","","",
"Santa Lucía","LCA","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","52.2","52.2","","","","","","47.3","","","","","","","","","","47","","","","","","","","","","","","","","55.5","","","","","",
"América Latina y el Caribe","LCN","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4821891553109","","","","","","","","","","","","","","","","","","","","","","","","74.6216319222673","","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9882219726581","","","","","","","","","","27.5826584114694","","","","","","","","","","","","","","37.9653437405379","","","",
"Países de ingreso bajo","LIC","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7470668909506","","","","","","","","","","24.0969884521256","","","","","","","","","","","","","","34.1781288878105","","","",
"Liechtenstein","LIE","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","43.2","34.4","","48.6","","","","","57.8","","","","","61.7","","","","","","66.1","","","","","","","70","","","","","","","68.4","","","","","","","","","61.7","",
"Países de ingreso mediano bajo","LMC","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.4106311721052","","","","","","","","","","46.1497068925017","","","","","","","","","","","","","","51.5587912020157","","","",
"Ingreso mediano y bajo","LMY","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0886668518507","","","","","","","","","","58.5296630027877","","","","","","","","","","","","","","61.9336522275875","","","",
"Lesotho","LSO","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","7.2","","","","","","","","","","","","","","","23.2","","","29.1","","","","","30.4","40.6","38","","37.3","","","","","47","","50.7","","","60.2","","","",
"avanzada del dividendo demográfico","LTE","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.7127850769018","","","","","","","","","","81.0228691636076","","","","","","","","","","","","","","81.7033611772093","","","",
"Lituania","LTU","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.7","","","","","","","","","","","62.9","","","","","","","","","","","",
"Luxemburgo","LUX","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Letonia","LVA","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.8","","","","","","","","","","","","","","","","","","","","","","",
"Región Administrativa Especial de Macao, China","MAC","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","19.4","","","","25.5","","","35.8","","","","","41.5","","","50.3","","58.4","","","","","","","63","","","","","","","67.4","","","","","","",
"Mónaco","MCO","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7","","","62.4","","","","","67.8","","","","","","","59.5","","","","","",
"Madagascar","MDG","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7","","","","","19.4","","25","18.8","","","","27.1","","","","","39.9","","","","39.8","","","","",
"Maldivas","MDV","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","","","","","","","","42","","","","","39","","","","","34.7","","","","","","","","",
"Oriente Medio y Norte de África","MEA","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1356286443416","","","","","","","","","","57.6556897934228","","","","","","","","","","","","","","58.3011437691054","","","",
"México","MEX","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","30.3","40","37.8","","","47.7","","","","","52.7","","","","","63.1","","","66.5","","68.4","","","70","","","74.5","73","73.7","70.9","","","72.5","","","","","72.3","66.9","","",
"Islas Marshall","MHL","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","22.7","","","","","","","","","","","","","","","27.2","","","","","","","","","37","","","","","","","34","","","","","","44.6","","","","","","","","","","",
" Ingreso mediano","MIC","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6590220282522","","","","","","","","","","61.6302012594882","","","","","","","","","","","","","","65.0932093462368","","","",
"Ex República Yugoslava de Macedonia","MKD","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","43.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","","","","","","40.2","","","","","","",
"Malí","MLI","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","","","","","","","","","6.7","","","","","8.1","","","","","8.2","","","","9.8","","","10.3","","15.6","","",
"Malta","MLT","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","87","","","","","","","","","","","","","","","","","","","","","","85.8","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","16.8","","","","","","32.7","","","","37","","34.3","","","","41","","","46","","","","","","52.2","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7434627137467","","","","","","","","","","60.925641195471","","","","","","","","","","","","","","61.4333373661543","","","",
"Montenegro","MNE","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","49.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7","","","","","39.4","39.4","","","","","","","23.3","","","","",
"Mongolia","MNG","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.3","","","","59.9","","67.4","","","69","","66","","","55.2","","54.9","","","","54.6","","","",
"Mariana","MNP","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","20.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","","","","","","25.5","","","","","16.2","","","11.6","","","","27.1","","",
"Mauritania","MRT","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","0.8","","","","","","","","","","4.1","","","","","","","","","","8","","","","","","9.3","","","","11.4","","","","17.8","","",
"Mauricio","MUS","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","45.7","","","","","","","","","","74.6","","","","","","74.6","","","","","","","","","","","75.8","","","","","","","","","","","","63.8","","","",
"Malawi","MWI","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","6.9","","","","","","","","13","","","","21.9","","","","30.6","","","","32.5","","41","","","","46.1","","","","58.6","","59.2","",
"Malasia","MYS","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","8.7","","","","","","","33","","","","","","","","","","51.4","","","","48.3","50.1","","","","","55.1","","","","","","","","","","49","","","","","","","","","","52.2","","","",
"América del Norte","NAC","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7","","","","","","","","","","72.9208503334254","","","","","","","","","","","","","","72.7","","","",
"Namibia","NAM","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.9","","","28.9","","","","","","","","43.7","","","","","","","55.1","","","","","","56.1","","","","",
"Nueva Caledonia","NCL","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","","","","","","8.2","","14","","","","","","11.2","","","","18","","13.9","","","","16.9","18.9",
"Nigeria","NGA","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","6.8","","","","","","","","6","","","","13.4","","","","","15.3","","","","12.6","","","","14.7","14.6","","","14.1","13.5","15.1","","","20.4","13.4",
"Nicaragua","NIC","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","27","","","","","","","","","","","","48.7","","","","","60.3","","","68.6","","","","","","72.4","","","","","80.4","","","","","",
"Países Bajos","NLD","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","59","","","","","","75","","73","","","","","76.9","","","72","","","76.2","","","","","78.5","","","","","75","","","","","75","","","","","75","","","","","73","","","","",
"Noruega","NOR","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","71","","","","","","","","","","","73.8","","","","","","","","","86.5","","","","","","","88.4","","","","","","","","","","","","",
"Nepal","NPL","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","2.4","","","","","6.8","","","","","15.1","","","","","","24.1","","","","28.5","","","","37.3","39.3","","","38.3","","48","","","","","49.7","","","49.6","","52.6","",
"Nauru","NRU","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6","","","","","","","","","","",
"Nueva Zelandia","NZL","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","70.1","","","","","","","","","","","","","","","","","","","75","","","","","","","","","","","","","","","","","","","","","","",
"Miembros OCDE","OED","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.9830077480423","","","","","","","","","","70.739288231972","","","","","","","","","","","","","","68.4876697525421","","","",
"Omán","OMN","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6","","","","","","23.7","","","","","31.7","","","","","","","","24.4","","","","","","29.7","","","",
"Otros Estados pequeos","OSS","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4746635323741","","","","","","","","","","","","","","38.3840683336476","","","",
"Pakistán","PAK","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","5.5","","","","","","5.4","","","","","3.3","","","","","9.1","","","","","14.5","11.8","","21.9","","17.8","13","23.9","","17","","27.6","","32.1","","","26","29.6","27","","","","29","35.4","","","","",
"Panamá","PAN","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","53.9","","","60.6","","","","","","58.2","","","","","","","","","","","","","","","","","","","","","","","","52.2","","","","62.8","","","","",
"Perú","PER","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","26","","","","","","","","31.4","","","41","","","","","45.8","","","","","","59","","","","64.2","","","","68.9","","","","70.5","","71.3","","72.4","73.2","74.4","75.4","75.5","74","74.6","74.6","76.2","",
"Filipinas","PHL","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","15.3999996185","","","","","","","","","","36.2","","","","","","","","43.6","","36.2","","","","","40","","50.7","48.1","47","47.8","49.3","47","49.5","48.8","48.9","49.3","49.3","50.6","","50.7","","","48.9","","55.1","","","","",
"Palau","PLW","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2","","","32.8","","","","21","","","22.26","","","","","","","",
"Papua Nueva Guinea","PNG","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9","25.9","","","","","","","","","","32.4","","","","","","","","","","",
"Polonia","POL","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","60","","","","","75","","","","","","","","","","","","","","72.7","","","","","","","","","","","","","","","","","","","","50.6","","","","","","",
"previa al dividendo demográfico","PRE","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2248568595523","","","","","","","","","","19.5737669177809","","","","","","","","","","","","","","26.1940778941771","","","",
"Puerto Rico","PRI","Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años)","SP.DYN.CONU.ZS","","","","","","","","","60.1","","","","","","61","","64.6","","","","","","70.4","","","","","","","","","","","","","","77.7","","","","","","84.1","","","","","","","","","","","","","","","",
